target,origin,forecast_date,horizon,actual,sarimax_pred,tbats_prophet_pred,var_pred,bilstm_pred,train_end_date,ensemble_pred,residual,lag1,lag2,lag3,resid_lag1,resid_lag2,month,rf_residual,final_forecast
vacancies,2023-01-01,2023-06-01,5,779410.0,808322.51405795,863729.4426285485,767814.7746801764,512262.5435230982,2023-01-01,743731.6253304726,35678.3746695274,812510.0,839950.0,790370.0,59250.565708851675,70007.17674468248,6,44668.583630594454,788400.208961067
vacancies,2023-01-01,2023-07-01,6,742230.0,816602.9909077251,867657.1562273228,758011.1790420227,507027.7191212259,2023-01-01,742582.401736055,-352.40173605503514,779410.0,812510.0,839950.0,35678.3746695274,59250.565708851675,7,10092.154559756691,752674.5562958118
vacancies,2023-01-01,2023-08-01,7,741875.0,818778.5488304715,873230.322323846,771764.87044495,501567.7352455175,2023-01-01,747804.7274019944,-5929.727401994402,742230.0,779410.0,812510.0,-352.40173605503514,35678.3746695274,8,-16264.555760067293,731540.1716419271
vacancies,2023-01-01,2023-09-01,8,693950.0,838983.5556834589,887963.2173170291,786078.6032353153,496128.5871555419,2023-01-01,760569.7246369568,-66619.72463695682,741875.0,742230.0,779410.0,-5929.727401994402,-352.40173605503514,9,-42335.961263623576,718233.7633733333
vacancies,2023-01-01,2023-10-01,9,711930.0,840856.0092348419,887251.3448643864,760710.7508406617,490173.6935238388,2023-01-01,750967.565792253,-39037.56579225301,693950.0,741875.0,742230.0,-66619.72463695682,-5929.727401994402,10,-57851.008461394864,693116.5573308582
vacancies,2023-01-01,2023-11-01,10,656565.0,806757.8994204265,877889.4176451607,732810.166546797,484025.1248510049,2023-01-01,726710.6215444753,-70145.62154447532,711930.0,693950.0,741875.0,-39037.56579225301,-66619.72463695682,11,-44265.98386542309,682444.6376790522
vacancies,2023-01-01,2023-12-01,11,534525.0,768201.9567325058,866394.4327897124,715742.3557729778,478014.02338990255,2023-01-01,704558.9473518879,-170033.94735188794,656565.0,711930.0,693950.0,-70145.62154447532,-39037.56579225301,12,-168320.23642067012,536238.7109312178
vacancies,2023-01-01,2024-01-01,12,600555.0,773571.2464109493,883311.7639128389,731247.5148220008,472465.8826895607,2023-01-01,712630.7229121514,-112075.72291215137,534525.0,656565.0,711930.0,-170033.94735188794,-70145.62154447532,1,-105225.75659918597,607404.9663129654
vacancies,2023-02-01,2023-03-01,1,790370.0,806478.5166339588,828046.4757789151,792308.8781102643,516753.1167492932,2023-02-01,749243.0791916022,41126.920808397816,600555.0,534525.0,656565.0,-112075.72291215137,-170033.94735188794,3,-32424.64992020711,716818.4292713951
vacancies,2023-02-01,2023-04-01,2,839950.0,811839.5052789846,856395.3207241595,780126.8072472565,509468.1811746775,2023-02-01,748170.5331185925,91779.46688140754,790370.0,600555.0,534525.0,41126.920808397816,-112075.72291215137,4,79035.50611343102,827206.0392320235
vacancies,2023-02-01,2023-05-01,3,812510.0,799406.8884811978,858976.4597996427,747835.540789686,502231.0233329807,2023-02-01,731045.0723740688,81464.92762593122,839950.0,790370.0,600555.0,91779.46688140754,41126.920808397816,5,81114.86158478352,812159.9339588523
