target,origin,feature,importance
unemployment,2024-07-01,past_resid_mean_all,0.024843977797306183
unemployment,2024-07-01,past_resid_std_all,0.013793830642429667
unemployment,2024-07-01,past_resid_mean_h,0.15099546085874407
unemployment,2024-07-01,past_resid_std_h,0.07638063610203179
unemployment,2024-07-01,past_resid_mean_fmonth,0.018420799096213636
unemployment,2024-08-01,horizon,0.09728285102206913
unemployment,2024-08-01,origin_month,0.00787033203353409
unemployment,2024-08-01,origin_quarter,0.0044901525093689245
unemployment,2024-08-01,forecast_month,0.01811904578008745
unemployment,2024-08-01,forecast_quarter,0.010612742446651896
unemployment,2024-08-01,forecast_year,0.012629426817839035
unemployment,2024-08-01,origin_index,0.02517828319853014
unemployment,2024-08-01,ensemble_pred,0.021336218610991328
unemployment,2024-08-01,sarimax_pred,0.018516647261987106
unemployment,2024-08-01,tbats_prophet_pred,0.015344999981702537
unemployment,2024-08-01,var_pred,0.015939590521932705
unemployment,2024-08-01,bilstm_pred,0.025398725324326254
unemployment,2024-08-01,pred_mean,0.015496188812161854
unemployment,2024-08-01,pred_std,0.01394905312276329
unemployment,2024-08-01,pred_range,0.015253756466193034
unemployment,2024-08-01,sarimax_minus_var,0.0240066931253334
unemployment,2024-08-01,tbats_minus_bilstm,0.013354703148948955
unemployment,2024-08-01,ensemble_minus_predmean,0.013921987659385258
unemployment,2024-08-01,w_sarimax,0.11132144610309158
unemployment,2024-08-01,w_tbats_prophet,0.11543792042249104
unemployment,2024-08-01,w_var,0.020788680302297982
unemployment,2024-08-01,w_bilstm,0.0781197981876412
unemployment,2024-08-01,weight_entropy_proxy,0.01567791412556002
unemployment,2024-08-01,past_resid_mean_all,0.023733959599300004
unemployment,2024-08-01,past_resid_std_all,0.017098450143512724
unemployment,2024-08-01,past_resid_mean_h,0.15160807858656658
unemployment,2024-08-01,past_resid_std_h,0.07709460835929086
unemployment,2024-08-01,past_resid_mean_fmonth,0.02041774632644171
unemployment,2024-09-01,horizon,0.09592251470559877
unemployment,2024-09-01,origin_month,0.006300817944331668
unemployment,2024-09-01,origin_quarter,0.0041010966501142795
unemployment,2024-09-01,forecast_month,0.017730799913224373
unemployment,2024-09-01,forecast_quarter,0.009550432353254297
unemployment,2024-09-01,forecast_year,0.01391323358991842
